file_name,signature,key_length
jp.co.fenrir.android.sleipnir.apk.txt, SHA1 + RSA (weak)," 1024-bit RSA key (weak)
"
com.lichme.wootstalker.apk.txt, SHA256 + RSA," 2048-bit RSA key
"
com.mmbox.xbrowser.gp.apk.txt, SHA1 + RSA (weak)," 2048-bit RSA key
"
trim.altict.com.apk.txt, SHA256 + RSA," 2048-bit RSA key
"
com.opera.mini.native.apk.txt, SHA1 + RSA (weak)," 2048-bit RSA key
"
com.blmonitor.apk.txt, SHA256 + RSA," 2048-bit RSA key
"
com.mobilefence.family.apk.txt, SHA256 + RSA," 2048-bit RSA key
"
com.grvsoftware.GRVCPS.apk.txt, MD5 + RSA (disabled)," 2048-bit RSA key
"
zerolab.android.pdown.apk.txt, SHA256 + RSA," 2048-bit RSA key
"
com.flyingcat.retroracing.apk.txt, SHA1 + RSA (weak)," 1024-bit RSA key (weak)
"
com.yandex.browser.apk.txt, SHA1 + DSA (weak)," 1024-bit DSA key (weak)
"
com.appsverse.photon.apk.txt, SHA1 + RSA (weak)," 2048-bit RSA key
"
com.tako.android.cleanpage.apk.txt, SHA1 + RSA (weak)," 1024-bit RSA key (weak)
"
browser4g.fast.internetwebexplorer.apk.txt, SHA1 + RSA (weak)," 1024-bit RSA key (weak)
"
com.jrzheng.supervpnfree.apk.txt, SHA1 + RSA (weak)," 1024-bit RSA key (weak)
"
co.zew.deebrowser.apk.txt, SHA256 + RSA," 2048-bit RSA key
"
com.chisstech.android2.apk.txt, SHA256 + RSA," 2048-bit RSA key
"
com.jiran.xkeeperMonitor.apk.txt, SHA256 + RSA," 2048-bit RSA key
"
tr.abak.simsekTarayici.apk.txt, SHA1 + RSA (weak)," 1024-bit RSA key (weak)
"
com.cliqz.browser.apk.txt, SHA256 + RSA," 2048-bit RSA key
"
com.evda.connecttor.apk.txt, SHA256 + RSA," 2048-bit RSA key
"
